	id	date	year	type	area	location	activity	fatalyn	species	source	time	injury	country
1225	1960.07.03	03-Jul-60	1960	Provoked	Virginia	Hog Island	Fishing, tossing netted shark onboard	N	"""sand shark"""	Times (Salisbury, Maryland), 7/7/1960 	latemorning	provoked	atlantic ocean
1226	1960.06.29	29-Jun-60	1960	Provoked	South Carolina	Little River Beach, Horry County	Surf fishing	N	7' shark	C. Creswell, GSAF; Florence Morning News 6/30/1960	earlyafternoon	death	atlantic ocean
1227	1960.06.24	24-Jun-60	1960	Unprovoked	Florida	2 miles east of Dania Beach, Broward County	Scuba diving	N	Mako shark, 1.8 m to 2.1 m [6' to 7']  with hook & wire leader caught in mouth	W.F. Fey	morning	injury	atlantic ocean
1228	1960.05.24	24-May-60	1960	Unprovoked	Paget	Elbow Beach /  Coral Beach	Free diving but treading water at surface	N	Dusky shark, 2.7 m [9'] dusky shark C. obscurus identified by S. Springer on tooth recovered	L.Goiran; S. Waterman; Royal Gazette (Hamilton, Bermuda), 5/25/1960; V.M. Coppleson (1962), p.246; Randall in Sharks & Survival, p.354	earlyafternoon	injury	atlantic ocean
1229	1960.05.19	19-May-60	1960	Unprovoked	California	Aptos, Santa Cruz County	Swimming 	N	White shark, 4 m to 5 m [13' to 16.5'] 	D. Miller & R. Collier; R. Collier, pp.31-32; V.M. Coppleson (1962), p.249; H.D. Baldridge, p.71  	earlyafternoon	death	atlantic ocean
1230	1960.04.30	30-Apr-60	1960	Unprovoked	KwaZulu-Natal	Amanzimtoti	Treading water	N	White shark, 2.1 m [7']  based on tooth pattern	M. Hely, E. Kerns, M. Levine, GSAF;  G.D. Campbell; D. Davies, pp.102-108; Tim Wallett	earlyafternoon	injury	atlantic ocean
1231	1960.04.24	24-Apr-60	1960	Unprovoked	California	Tomales Point, Marin County	Skindiving for abalone (but at surface)	N	White shark, 4.9 m [16'] 	F.I. Gilbert; Follett, p. 192-198; D. Miller & R. Collier; R. Collier, pp.30-31; V.M. Coppleson (1962), p.255; H.D. Baldridge, p.71	earlyafternoon	injury	atlantic ocean
1232	1960.04.14	14-Apr-60	1960	Invalid	33N, 68W	Royal Canadian Navy CS2F-1 aircraft ditched in the sea 180 nautical miles WNW of Bermuda at 01h30	Floating on a raft	N	Five 1.8 m [6']  sharks	G.S. Beakley, RCN; L. Schultz & M. Malin, p.557; SAF Case #886	morning	injury	atlantic ocean
1233	1960.04.03.a	03-Apr-60	1960	Unprovoked	New South Wales	Off Broughton Island near Port Stephens	Speared a grouper, saw shark but it came for him instead of the fish so he fired spear into shark�s mouth. Then shark took grouper but unable to swallow because of the spear in its mouth.	N	Bronze whaler shark, 3.7 m [12'] identified by G.P. Whitley based on description	G. P. Whitley; V.M. Coppleson (1962), p.252	latemorning	injury	pacific ocean
1234	1960.03.31	31-Mar-60	1960	Unprovoked	Florida	Off Boca Raton Hotel & Club, Boca Raton, Palm Beach County	Treading water	N	1.2 m [4'], possibly  larger shark	V.M. Coppleson (1962), p.249, erroneously lists the date as 3/31/1961; H.D. Baldridge, p.142	latemorning	injury	atlantic ocean
1235	1960.02.27.a	27-Feb-60	1960	Invalid	Hawaii	Between Keawakapu & Makena, Maui	Spearfishing	N	According to Benjamin, the injury was inflicted by a barracuda, not a shark	Honolulu Star Bulletin, 3/1 /1960; V.M. Coppleson (1962), p.246; J. Borg, p.73; L. Taylor (1993), pp.100-101;  SAF Case #662	earlymorning	injury	atlantic ocean
1236	1960.01.16	16-Jan-60	1960	Unprovoked	New South Wales	Just below Roseville Bridge, opposite Killarney picnic reserve, Middle Harbor, Sydney	Free diving	Y	Bull shark	T.W. Brown, pp.1 -6; H.D. Baldridge, p.196; A. Sharpe, pp76-77; H. Edwards, pp.100 & 108	earlyafternoon	death	pacific ocean
1237	1960.01.07	07-Jan-60	1960	Unprovoked	Tasmania	Eaglehawk Neck	Setting crayfish pots	N	4.9 m [16'] shark	G.P. Whitley citing Mercury (Hobart), 1/8/1960	morning	injury	pacific ocean
1238	1960.00.00.a	Ca. 1960	1960	Unprovoked	Eastern Cape Province	Kei River Mouth	Wading	N	2.1 m [7'] shark	T. Greig, M. Levine, GSAF	morning	injury	atlantic ocean
1239	1959.12.03	03-Dec-59	1959	Unprovoked	North Island	Moko Hinau 	Fishing for snapper	N	Mako shark, 4.3 m [14']	Captain C. Morris	earlyafternoon	injury	pacific ocean
1240	1959.11.29	29-Nov-59	1959	Unprovoked	Victoria	Fairhaven Beach, Lorne	Body surfing	N	3.5 m [11.5'] shark	Evening Star (Washington, D.C.), 11/30/1959; Sydney Morning Herald, 12/2/1959; A. Sharpe, p.114;P. Gilbert, L. Schultz & S. Springer (1960)	earlyafternoon	injury	pacific ocean
1241	1959.11.28	28-Nov-59	1959	Unprovoked	Queensland	North Burleigh, near Brisbane	Standing in chest-deep water	N	"""a small shark"""	Sunday Mail (Brisbane), 11/29/1959	earlymorning	injury	pacific ocean
1242	1959.11.16	16-Nov-59	1959	Invalid	Louisiana	120 miles southeast of New Orleans	National Airlines DC7B enroute from Miami to Los Angeles with 42 or 46 people on board went down in heavy fog	Y	3.7 to 4.6 m [12' to 15'] sharks	Washington Post, 11/17/1959; SAF Case #591	night	death	atlantic ocean
1243	1959.11.10	10-Nov-59	1959	Unprovoked	California	Near Paradise Cove, Malibu, Los Angeles County	Swimming at surface through school of feeding 2.5' to 5� sharks	N	Blue shark, 1.5 m [5'] 	D. Miller & R. Collier; R. Collier, pp.26-27; P. Gilbert, L. Schultz & S. Springer (1960);  V.M. Coppleson (1962), p.249	morning	injury	atlantic ocean
1244	1959.10.04	04-Oct-59	1959	Unprovoked	California	Bodega Rock, Sonoma County	Diving for abalone	N	White shark, 5 m [16.5'], identified by Dr. W. I. Follett on tooth marks	San Francisco Chronicle, 10/7/1959n; D. Miller & R. Collier;  R. Collier, pp.25-26; P. Gilbert, L. Schultz & S. Springer (1960); H.D. Baldridge, p.70	earlyafternoon	injury	atlantic ocean
1245	1959.09.26.b	26-Sep-59	1959	Unprovoked	Florida	Off Port Everglades, Broward County	Adrift, hanging onto cushion, after his 17' skiff ran out of gas & capsized 3 miles from shore	N	A hammerhead shark, then 8 to 10 other sharks were said to be  involved	St Petersberg Times, 9/27/1959;  NY Herald Tribune, 9/28/1959; P. Gilbert, L. Schultz & S. Springer (1960)	lateafternoon	death	atlantic ocean
1246	1959.09.11	Between 10 and 12-Sep-1959	1959	Unprovoked	California	Between False Klamath & mouth of Klamath River, Del Norte County	Pulling hooked salmon to boat	N	White shark, 3.5 m [11.5'], identified by W. I.  Follett on tooth fragments	R. Collier, p.172	earlyafternoon	death	atlantic ocean
1247	1959.08.11	11-Aug-59	1959	Unprovoked	Wakayama Prefecture	Isonoura Beach, Wakayama City 	Swimming	Y	Blue shark, 3 m [10']	H. Kariya &T. Abe; P. Gilbert, L. Schultz & S. Springer (1960); K. Nakaya	earlyafternoon	death	pacific ocean
1248	1959.07.30	30-Jul-59	1959	Provoked	California	In kelp beds off La Jolla, San Diego County	Pulling anchor	N	White shark, 3 m to 5 m [10' to 15'] 	LA Times, 7/31/1959 	afternoon	provoked	atlantic ocean
1249	1959.07.28	28-Jul-59	1959	Unprovoked	California	Alligator Head, La Jolla, San Diego County	Spearfishing (but on surface)	N	Hammerhead shark, 1.8 m [6'] S. zygena identified by C. Limbaugh on description	D. Miller & R. Collier; R. Collier, pp.24-25; Garrick & L. Schultz, p.19 in Sharks & Survival; P. Gilbert, L. Schultz & S. Springer (1960)	earlyevening	death	atlantic ocean
1250	1959.06.14.a	14-Jun-59	1959	Unprovoked	California	La Jolla, San Diego County	Free diving for abalone	Y	Reported to involve a White shark, 6 m to 7m [20' to 23'] 	D. Miller & R. Collier; R. Collier, pp. 21-24    	lateafternoon	death	atlantic ocean
1251	1959.05.07	07-May-59	1959	Unprovoked	California	Baker Beach, San Francisco County	Treading water	Y	White shark, 3 m [10']; identifed by Dr. W.I. Follett on tooth marks	P. Gilbert, L. Schultz & S. Springer (1960); D. Miller & R. Collier, Follett, p. 18-22; R. Collier, pp.18-21	lateafternoon	death	atlantic ocean
1252	1959.05.03	03-May-59	1959	Unprovoked	Florida	Panama City, Bay County	Spearfishing	N	Tiger shark, 3.7 m [12']	Miami Herald, 5/5/1959; T. Helm, pp. 93 & 243	morning	injury	atlantic ocean
1253	1959.02.01	01-Feb-59	1959	Unprovoked	KwaZulu-Natal	Port Shepstone	Treading water	N	1.8 to 2.1 m [6' to 7'] shark	R. Vermaak, M. Levine, GSAF 	earlyafternoon	amputation	atlantic ocean
1254	1959.01.17.b	17-Jan-59	1959	Unprovoked	Tasmania	Safety Cove	In deep water about 100 yards from his ship	Y	Said to involve 2 sharks: 5.2 m & 6 m [17' & 20'] 	Odessa American, 1/19/1959; G.P. Whitley, ref Daily Telegraph & West Australian, 1/19/1959; P. Gilbert, L. Schultz & S. Springer (1960); C. Black, pp. 148-151	afternoon	death	pacific ocean
1255	1959.01.17.a	17-Jan-59	1959	Unprovoked	Queensland	Alexandra Headland near Mooloolaba	Surfing, but treading water	N	1.8 m [6'] shark	Sun Herald (Sydney) 1/18/1959;  P. Gilbert, L. Schultz & S. Springer(1960); J. Green, p.35	morning	injury	pacific ocean
1256	1959.01.15	15-Jan-59	1959	Unprovoked	Western Cape Province	Melkbaai	Swimming	N	White shark, 1.8 m to 2.1 m [6' to 7']  according to Shreuder and a witness	Cape Times, 1/16/1959 et al, M. Levine, GSAF 	afternoon	injury	atlantic ocean
1257	1958.12.13	13-Dec-58	1958	Unprovoked	Hawaii	Near Twin Islands off Lanikai, O'ahu (east coast)	Surfing on air mattress	Y	Tiger shark, 4.6 m to 7.6 m [15' to 25'] 	A. L. Tester	earlyafternoon	death	atlantic ocean
1258	1958.12.12	12-Dec-58	1958	Unprovoked	Tutuila Island	Van Camp wharf	Cleaning hull of ship 	Y	Tiger shark	M. Hosina	morning	death	pacific ocean
1259	1958.11.23	23-Nov-58	1958	Unprovoked	Queensland	Surfer's Paradise	Swimming	Y	12' shark	V.M. Coppleson (1962), p.245; A. Sharpe, p.100;  J. Green, p.35	earlyafternoon	death	pacific ocean
1260	1958.08.31	31-Aug-58	1958	Unprovoked	Baja California	Ensenada	Boat stopped to repair electric pump	N	Hammerhead shark, 5.2 m [17'] 	G.A. Llano, pp.176-177	earlymorning	injury	atlantic ocean
1261	1958.08.01	01-Aug-58	1958	Unprovoked	Primorje-Gorski Kotar County	Mo�?eni?ka Draga	Swimming	N	3 m shark	C. Moore, GSAF	earlyevening	injury	atlantic ocean
1262	1958.07.27.b	27-Jul-58	1958	Unprovoked	Florida	9 miles north of Turtle Beach, Siesta Key, Sarasota County	Swimming, ducking for shells in water 0.9 m deep	N	Tiger shark, 1.5 m to 1.8 m [5' to 6'] 	E. Clark; M. Vorenberg; R. Skocik, pp.173-174; V.M. Coppleson, p.255; H. D. Baldridge, pp. 25, 62, 73 & 164	afternoon	death	atlantic ocean
1263	1958.07.27.a	27-Jul-58	1958	Unprovoked	Florida	Longboat Key, Sarasota, Sarasota County	Swimming, ducking for shells in water 0.9 m deep	N	Tiger shark, 1.5 m to 1.8 m [5' to 6'] 	E. Clark (1960); M. Vorenberg; R. Skocik, pp.173-174; H.D. Baldridge, pp. 25, 62, 73 & 164	afternoon	injury	atlantic ocean
1264	1958.07.04.b	04-Jul-58	1958	Unprovoked	Between Hawaii & Wake Island	600 miles northwest of Honolulu	U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.	Y	Sharks averaged 1.8 m [6'] in length	Evening Star (Washington D.C.), 7/7/1958, p. A10; G.A. Llano in Sharks and Survival, pp.382-383; V.M. Coppleson (1962), p.259	morning	death	pacific ocean
1265	1958.07.04.a	04-Jul-58	1958	Unprovoked	Between Hawaii & Wake Island	600 miles northwest of Honolulu	U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.	N	Sharks averaged 1.8 m [6'] in length	Evening Star (Washington D.C.), 7/7/1958, p. A10; G.A. Llano in Sharks and Survival, pp.382-383; V.M. Coppleson (1962), p.259	morning	injury	pacific ocean
1266	1958.07.02	02-Jul-58	1958	Provoked	Florida	Siesta Key, Sarasota County	Free diving	N	Nurse shark, 1.5 m [5']  identified by Dr. E. Clark on description of shark	E. Clark; H. D. Baldridge, p.26	earlyafternoon	death	atlantic ocean
1267	1958.07.00.b	Jul-58	1958	Unprovoked	Abaco Islands	North of Walkers Cay	Spearfishing, had fish on his spear	N	Tiger shark, <2 m TL	S. Waterman, GSAF	latemorning	death	atlantic ocean
1268	1958.06.26	26-Jun-58	1958	Provoked	Florida	Sanibel Island, Lee County	Wading	N	Nurse shark, 2.1 m [7']  identified by Dr. E. Clark on color & tooth impressions	E. Clark; Dr. Greenwood; R.F. Hutton; Randall in Sharks & Survival, p.357; T. Helm, p.237	lateafternoon	provoked	atlantic ocean
1269	1958.06.24	24-Jun-58	1958	Unprovoked	Florida	Turtle Beach, Siesta Key, Sarasota County	Walking	N	Tiger shark?	E. Clark; R. Skocik, pp.172-173; H.D. Baldridge, p.26	lateafternoon	injury	atlantic ocean
1270	1958.04.19	19-Apr-58	1958	Unprovoked	Taipei Hsien	Off Cape of Pi-tou	Diving	N	Mako shark, 100-kg [221-lb] 	W.H. Yu	lateafternoon	injury	pacific ocean
1271	1958.04.05	05-Apr-58	1958	Unprovoked	KwaZulu-Natal	Uvongo	Paddling in knee-deep water	Y	3 m [10'] shark	G.S. Perry, M. Levine, GSAF 	morning	death	atlantic ocean
1272	1958.04.03	03-Apr-58	1958	Unprovoked	KwaZulu-Natal	Port Edward	Swimming with goggles	Y	3 m [10'] shark	M. Levine, GSAF 	earlyafternoon	death	atlantic ocean
1273	1958.01.19	19-Jan-58	1958	Unprovoked	New South Wales	Brunswick Heads	Body surfing	N	6' shark	V.M. Coppleson (1962), p.245	afternoon	injury	pacific ocean
1274	1958.01.09	09-Jan-58	1958	Unprovoked	KwaZulu-Natal	Scotburgh	Swimming	Y	White shark	M. Levine, GSAF	earlymorning	death	atlantic ocean
1275	1957.12.30	30-Dec-57	1957	Unprovoked	KwaZulu-Natal	Margate	Standing	N	1.8 m [6'] shark	J. Painting, Dr. Feinberg, M. Levine, GSAF	latemorning	death	atlantic ocean
1276	1957.12.23	23-Dec-57	1957	Unprovoked	KwaZulu-Natal	Margate	Floating	Y	>3 m [10'] shark	P. Lynch, N. Doveton, G. Wolfe, M.Levine, GSAF 	afternoon	death	atlantic ocean
1277	1957.07.15	15-Jul-57	1957	Unprovoked	North Carolina	Salter Path, Atlantic Beach, Carteret County	Swimming	Y	White shark	V.M. Coppleson, p.155; F. Walker; F. Schwartz, p.23	earlyafternoon	death	atlantic ocean
1278	1957.05.11	11-May-57	1957	Unprovoked	New South Wales	Tea Gardens, north of Newcastle	Competing in spearfishing championship & towing dead fish	N	4.6 m [15'] shark	V.M. Coppleson (1958), p.175	latemorning	death	pacific ocean
1279	1957.04.28	28-Apr-57	1957	Unprovoked	California	Atascadero Beach, Morro Bay, San Luis Obispo County	Swimming	Y	White shark	D. Miller & R. Collier, R. Collier, pp.16-17; V.M. Coppleson (1958), p.255	earlyafternoon	death	atlantic ocean
1280	1957.04.22	22-Apr-57	1957	Provoked	Florida	Ormond Beach, Volusia County	Standing	N	4 m [13'] shark	R. F. Hutton; V.M. Coppleson (1958), pp.155 & 255	morning	death	atlantic ocean
1281	1957.04.13	13-Apr-57	1957	Unprovoked	Torres Strait	Thursday Island Harbour, Queensland	Swimming between  anchored  pearling luggers	N	Shark seen feeding on turtle scraps thrown overboard prior to incident.	J.W. Robinson; V.M. Coppleson (1958), p.245; J. Green, p.34	earlyafternoon	injury	pacific ocean
1282	1957.02.05	05-Feb-57	1957	Unprovoked	Florida	South Beach, Fort Pierce, St Lucie County	Floating	N	1.2 m  [4'] shark	R.F. Hutton; V.M. Coppleson (1958), p.255	earlyafternoon	injury	atlantic ocean
1283	1956.12.26	26-Dec-56	1956	Unprovoked	Milne Bay Province	Samarai Island (south end)	Spearfishing	Y	2.4 m [8'] tiger shark caught 40 hours later with shorts of the boy in its gut	Beavis, Kwato Mission; District Commissioner, Samarai; South Pacific Post, 10/29/1956; A.M. Rapson, p.149	earlyafternoon	death	pacific ocean
1284	1956.10.07	07-Oct-56	1956	Unprovoked	Near Dakar, Cap Vert Peninsula	Isle de Gor�e	Skindiving, fish at belt	N	Lemon shark	M. Cadenet; Y. Gilbert-Desvallons; V.M. Coppleson (1962), p.538 	earlyevening	injury	atlantic ocean
1285	1956.08.15.a	15-Aug-56	1956	Unprovoked	California	Pismo Beach, San Luis Obispo County	Swimming near pier	N	White shark, 2.7 m [9'] 	D. Miller & R. Collier, V.M. Coppleson (1958), p.255; R. Collier, p. 15	afternoon	injury	atlantic ocean
1286	1956.03.04	04-Mar-56	1956	Unprovoked	Victoria	Portsea Beach, near entrance to Port Phillip Bay	Swimming, attacked at  surf carnival	Y	3.7 m [12'] shark & may have been another shark nearby	V.M. Coppleson (1958), pp.110-111 & 241; J. Green, p.34; A. Sharpe, pp.112-113	afternoon	death	pacific ocean
1287	1956.02.26	26-Feb-56	1956	Unprovoked	Queensland	Pioneer River near Mackay	Diving into water	Y	1.8 m [6'] shark	B. Thompson; L. Schultz & M. Malin, p.521	morning	death	pacific ocean
1288	1955.11.16	16-Nov-55	1955	Unprovoked	Central Province	Kalautu Village, Baibara at the mouth of Oibada River	Swimming	N	Wobbegong shark	J. G. Davis; A.M. Rapson, pp.143 & 148 	earlyevening	injury	pacific ocean
1289	1955.02.06	06-Feb-55	1955	Unprovoked	California	Pacific Grove, Monterey County	Spearfishing	N	White shark, 5 m to 6 m [16.5' to 20] 	R. Collier, pp. 13-14; D. Miller & R. Collier; California Fish & Game; V.M. Coppleson (1958), pp. 156 & 254; H.D. Baldridge, p.68	latemorning	death	atlantic ocean
1290	1955.02.05	05-Feb-55	1955	Unprovoked	New South Wales	Sugarloaf Bay, Middle Harbor, Sydney	Swimming	Y	3.6 m  white shark  (or bronze whaler)	V.M. Coppleson (1958), pp.71, 175 & 236; A. Sharpe, pp.74-75	earlyafternoon	death	pacific ocean
1291	1955.01.17	17-Jan-55	1955	Unprovoked	New South Wales	Wyargine Point, Edwards Beach, Balmoral Beach, Sydney	Hunting lobsters in 2.4 m of water	Y	Bronze whaler shark,3.7 m [12'] 	V.M. Coppleson (1958), pp.71, 174-175 & 236; A. Sharpe, p.74	earlyafternoon	death	pacific ocean
1292	1954.11.20	20-Nov-54	1954	Unprovoked	Wake Island	Wilkes Islet Lagoon (Pacific Ocean north of the Marshall Islands)	Spearfishing	N	Blacktip reef shark, 1.5 m [5'] 	J. L. Oetzel, NOTE: H.D. Baldridge, p.143 lists date as March 20, 1954 	earlyafternoon	injury	atlantic ocean
1293	1954.06.27	27-Jun-54	1954	Unprovoked	Queensland	Fitzroy Island	Pearl diving from lugger Whyalla	N	2.4 m [8']  shark	Morning Bulletin (Rockhampton), 6/30/1954 	afternoon	death	pacific ocean
1294	1954.01.22.a	22-Jan-54	1954	Unprovoked	Buenos Aires Province	Miramar Beach, 46 km south of Mar de Plata, Buenos Aires 	Floating	N	White shark tooth fragment recovered from ankle & identified by Dr. W. I. Follett	V.M. Coppleson (1958), p.257; Garrick & L. Schultz in Sharks & Survival, p.13; M. McDiarmid, p.64	earlyafternoon	injury	atlantic ocean
1295	1953.08.00	Aug-53	1953	Invalid	Guerrero	Acapulco	Free diving	N	"""Tintorero"""	H.D. Baldridge (1994) SAF Case #679	lateafternoon	no injury	atlantic ocean
1296	1953.07.26	26-Jul-53	1953	Unprovoked	Hawaii	Maile Beach, O'ahu	Spearfishing	Y	3 m [10'] shark seen in vicinity	V.M. Coppleson (1958), p.260; L. Taylor (1993), pp.100-101	morning	death	atlantic ocean
1297	1953.02.15	15-Feb-53	1953	Unprovoked	New South Wales	Cave at Shell Harbour	Spearfishing	N	Wobbegong shark	Spearfishing News, April 1953, p.5; J. Oetzel in Skin Diver Magazine, March 1965, p.17; V.M. Coppleson (1958), p.33	earlyevening	injury	pacific ocean
1298	1952.12.07	07-Dec-52	1952	Unprovoked	California	Pacific Grove, Monterey Bay, Monterey County	Body surfing & treading water	Y	White shark,4.6 m [15'] 	R. L. Bolin, D. Miller & R. Collier, R. Skocik, p.174;V.M. Coppleson (1958), pp.156 & 254; R. Collier, pp.10-13	earlyafternoon	death	atlantic ocean
1299	1952.08.05	05-Aug-52	1952	Provoked	Teramo	Giulianova	Fishing	Y	2m shark	C. Moore, GSAF	night	provoked	atlantic ocean
1300	1952.07.05	05-Jul-52	1952	Unprovoked	Puerto Rico	Mona Island, 40 miles west of the mainland 	Spearfishing, carrying fish on spear	N	Tiger shark, 1.5 m [5'] 	V.M. Coppleson (1958), p.265; J. Randall in Sharks and Survival, p.346	morning	injury	atlantic ocean
1301	1952.05.27	27-May-52	1952	Unprovoked	California	Imperial Beach, San Diego County	Swimming on surface	N	"White shark, 2 m to 4 m [6'9"" to 13'] "	R. Collier, pp.8-9	morning	injury	atlantic ocean
1302	1951.12.06	06-Dec-51	1951	Unprovoked	New South Wales	Merewether Beach, Newcastle	Treading water	Y	2.4 m [8']  shark	V.M. Coppleson (1958), pp.79; A. Sharpe, p.85	afternoon	death	pacific ocean
1303	1951.11.29	29-Nov-51	1951	Unprovoked	KwaZulu-Natal	South Beach, Durban	Swimming	N	White shark, 1.8 m [6'] 	G. Plowman, M. Levine, GSAF 	earlyafternoon	injury	atlantic ocean
1304	1951.11.28.a	28-Nov-51	1951	Unprovoked	KwaZulu-Natal	Winkelspruit	Treading water	N	White shark, 2.4 m [8'] 	G. Plowman, M. Levine, GSAF	lateafternoon	death	atlantic ocean
1305	1951.02.19	19-Feb-51	1951	Unprovoked	Eastern Cape Province	Port St. Johns	Body surfing	N	136-kg [300-lb] shark	K. Huskisson, M. Levine, GSAF	latemorning	death	atlantic ocean
1306	1950.11.25	25-Nov-50	1950	Unprovoked	Queensland	Burleigh Heads, Brisbane	Body surfing	N	White shark, 3m, seen in area and hooked 3 days later	G.P.Whitley (1951), p. 194, cites Sunday Herald (Sydney), 11/26/1950; V.M. Coppleson (1958), pp. 93-94 & 239	lateafternoon	death	pacific ocean
